timestamp,date,time,avg_speed,weather_type,weather_code,temperature,precipitation,intensity_30min,cars,trucks,busses
2023-10-12 06:30:00,2023-10-12,06:30:00,48.66,rain,3,6.7,9.95,380,297,60,23
2023-10-12 07:00:00,2023-10-12,07:00:00,35.74,rain,3,14.6,9.93,771,608,127,36
2023-10-12 07:30:00,2023-10-12,07:30:00,34.96,rain,3,10.8,2.67,763,619,107,37
2023-10-12 08:00:00,2023-10-12,08:00:00,33.92,rain,3,10.3,4.94,944,739,140,65
2023-10-12 08:30:00,2023-10-12,08:30:00,38.06,rain,3,6.7,1.81,862,692,140,30
2023-10-12 09:00:00,2023-10-12,09:00:00,40.39,rain,3,7.9,6.67,663,522,89,52
2023-10-12 09:30:00,2023-10-12,09:30:00,41.83,rain,3,13.7,9.95,641,514,85,42
2023-10-12 10:00:00,2023-10-12,10:00:00,37.02,rain,3,9.3,1.16,568,461,96,11
2023-10-12 10:30:00,2023-10-12,10:30:00,42.81,rain,3,11.9,1.56,547,443,76,28
2023-10-12 11:00:00,2023-10-12,11:00:00,52.37,cloudy,2,24.4,0.0,523,423,80,20
2023-10-12 11:30:00,2023-10-12,11:30:00,57.7,cloudy,2,20.4,0.0,485,396,70,19
2023-10-12 12:00:00,2023-10-12,12:00:00,56.06,cloudy,2,16.3,0.0,517,422,74,21
2023-10-12 12:30:00,2023-10-12,12:30:00,57.11,cloudy,2,13.8,0.0,477,385,72,20
2023-10-12 13:00:00,2023-10-12,13:00:00,51.91,cloudy,2,11.3,0.0,484,395,73,16
2023-10-12 13:30:00,2023-10-12,13:30:00,62.42,cloudy,2,15.9,0.0,484,392,76,16
2023-10-12 14:00:00,2023-10-12,14:00:00,52.9,cloudy,2,15.6,0.0,557,441,94,22
2023-10-12 14:30:00,2023-10-12,14:30:00,54.56,cloudy,2,24.4,0.0,549,434,89,26
2023-10-12 15:00:00,2023-10-12,15:00:00,49.27,cloudy,2,13.7,0.0,601,476,83,42
2023-10-12 15:30:00,2023-10-12,15:30:00,52.23,cloudy,2,24.1,0.0,599,471,82,46
2023-10-12 16:00:00,2023-10-12,16:00:00,44.18,cloudy,2,14.0,0.0,808,657,135,16
2023-10-12 16:30:00,2023-10-12,16:30:00,43.6,cloudy,2,24.2,0.0,794,629,103,62
2023-10-12 17:00:00,2023-10-12,17:00:00,38.13,cloudy,2,11.8,0.0,963,778,148,37
2023-10-12 17:30:00,2023-10-12,17:30:00,36.63,cloudy,2,21.0,0.0,1015,810,155,50
2023-10-12 18:00:00,2023-10-12,18:00:00,38.48,cloudy,2,22.2,0.0,850,684,117,49
2023-10-12 18:30:00,2023-10-12,18:30:00,41.08,cloudy,2,16.1,0.0,849,694,117,38
2023-10-12 19:00:00,2023-10-12,19:00:00,50.93,cloudy,2,22.4,0.0,623,507,87,29
2023-10-12 19:30:00,2023-10-12,19:30:00,49.25,cloudy,2,14.0,0.0,643,510,93,40
2023-10-12 20:00:00,2023-10-12,20:00:00,58.16,cloudy,2,22.8,0.0,505,394,84,27
2023-10-12 20:30:00,2023-10-12,20:30:00,56.89,cloudy,2,19.0,0.0,475,376,78,21
2023-10-12 21:00:00,2023-10-12,21:00:00,62.86,cloudy,2,23.7,0.0,398,313,66,19
2023-10-12 21:30:00,2023-10-12,21:30:00,58.78,cloudy,2,13.6,0.0,414,330,57,27
2023-10-12 22:00:00,2023-10-12,22:00:00,72.63,cloudy,2,17.7,0.0,290,230,48,12
2023-10-12 22:30:00,2023-10-12,22:30:00,70.13,cloudy,2,19.2,0.0,292,230,44,18
2023-10-12 23:00:00,2023-10-12,23:00:00,81.7,cloudy,2,14.5,0.0,193,158,30,5
2023-10-12 23:30:00,2023-10-12,23:30:00,83.37,cloudy,2,13.4,0.0,190,154,28,8
2023-10-13 00:00:00,2023-10-13,00:00:00,88.85,cloudy,2,11.6,0.0,147,115,24,8
2023-10-13 00:30:00,2023-10-13,00:30:00,88.03,cloudy,2,12.5,0.0,149,119,22,8
2023-10-13 01:00:00,2023-10-13,01:00:00,89.36,cloudy,2,20.3,0.0,126,102,17,7
2023-10-13 01:30:00,2023-10-13,01:30:00,90.82,cloudy,2,16.2,0.0,124,100,16,8
2023-10-13 02:00:00,2023-10-13,02:00:00,97.59,cloudy,2,19.6,0.0,98,77,15,6
2023-10-13 02:30:00,2023-10-13,02:30:00,95.95,cloudy,2,24.4,0.0,98,77,16,5
2023-10-13 03:00:00,2023-10-13,03:00:00,97.01,cloudy,2,20.5,0.0,97,75,15,7
2023-10-13 03:30:00,2023-10-13,03:30:00,92.49,cloudy,2,17.9,0.0,102,80,16,6
2023-10-13 04:00:00,2023-10-13,04:00:00,91.55,cloudy,2,10.0,0.0,121,96,19,6
2023-10-13 04:30:00,2023-10-13,04:30:00,71.67,rain,3,7.1,5.32,125,99,18,8
2023-10-13 05:00:00,2023-10-13,05:00:00,61.65,rain,3,10.9,8.45,202,157,30,15
2023-10-13 05:30:00,2023-10-13,05:30:00,64.63,rain,3,5.8,1.55,192,155,27,10
2023-10-13 06:00:00,2023-10-13,06:00:00,46.55,rain,3,9.3,2.95,398,311,55,32
2023-10-13 06:30:00,2023-10-13,06:30:00,51.32,rain,3,9.1,9.34,417,332,61,24
2023-10-13 07:00:00,2023-10-13,07:00:00,40.57,rain,3,14.0,3.55,766,609,111,46
2023-10-13 07:30:00,2023-10-13,07:30:00,38.2,rain,3,13.0,3.98,758,594,107,57
2023-10-13 08:00:00,2023-10-13,08:00:00,35.2,rain,3,13.4,1.39,868,693,133,42
2023-10-13 08:30:00,2023-10-13,08:30:00,31.24,rain,3,14.8,7.4,940,737,144,59
2023-10-13 09:00:00,2023-10-13,09:00:00,37.16,rain,3,11.5,7.38,629,502,103,24
2023-10-13 09:30:00,2023-10-13,09:30:00,40.86,rain,3,7.7,9.47,623,491,98,34
2023-10-13 10:00:00,2023-10-13,10:00:00,44.39,rain,3,8.8,9.99,540,425,91,24
2023-10-13 10:30:00,2023-10-13,10:30:00,41.3,rain,3,13.7,6.63,560,438,78,44
2023-10-13 11:00:00,2023-10-13,11:00:00,46.13,rain,3,6.0,1.99,493,398,68,27
2023-10-13 11:30:00,2023-10-13,11:30:00,43.11,rain,3,8.4,1.63,515,407,73,35
2023-10-13 12:00:00,2023-10-13,12:00:00,44.4,rain,3,15.0,4.59,495,389,73,33
2023-10-13 12:30:00,2023-10-13,12:30:00,44.28,rain,3,13.6,9.8,524,425,81,18
2023-10-13 13:00:00,2023-10-13,13:00:00,45.59,rain,3,6.0,8.05,503,398,84,21
2023-10-13 13:30:00,2023-10-13,13:30:00,45.49,rain,3,5.5,1.0,516,420,78,18
2023-10-13 14:00:00,2023-10-13,14:00:00,42.56,rain,3,12.0,2.96,567,451,90,26
2023-10-13 14:30:00,2023-10-13,14:30:00,42.69,rain,3,7.9,6.55,572,466,95,11
2023-10-13 15:00:00,2023-10-13,15:00:00,42.41,rain,3,14.4,2.53,577,467,88,22
2023-10-13 15:30:00,2023-10-13,15:30:00,45.2,rain,3,13.0,1.88,579,458,76,45
2023-10-13 16:00:00,2023-10-13,16:00:00,30.88,rain,3,9.0,1.0,838,667,110,61
2023-10-13 16:30:00,2023-10-13,16:30:00,30.53,rain,3,13.4,7.02,788,631,128,29
2023-10-13 17:00:00,2023-10-13,17:00:00,27.93,rain,3,12.6,5.43,994,805,146,43
2023-10-13 17:30:00,2023-10-13,17:30:00,31.19,rain,3,13.5,7.62,1017,799,148,70
2023-10-13 18:00:00,2023-10-13,18:00:00,32.28,rain,3,12.2,3.19,809,642,130,37
2023-10-13 18:30:00,2023-10-13,18:30:00,30.32,rain,3,8.3,7.84,850,672,129,49
2023-10-13 19:00:00,2023-10-13,19:00:00,32.25,rain,3,6.2,9.7,651,516,102,33
2023-10-13 19:30:00,2023-10-13,19:30:00,47.93,cloudy,2,20.2,0.0,654,533,104,17
2023-10-13 20:00:00,2023-10-13,20:00:00,51.92,cloudy,2,23.7,0.0,491,398,72,21
2023-10-13 20:30:00,2023-10-13,20:30:00,57.46,cloudy,2,10.5,0.0,495,389,67,39
2023-10-13 21:00:00,2023-10-13,21:00:00,63.7,cloudy,2,16.8,0.0,399,317,62,20
2023-10-13 21:30:00,2023-10-13,21:30:00,64.93,cloudy,2,19.0,0.0,411,334,61,16
2023-10-13 22:00:00,2023-10-13,22:00:00,70.67,cloudy,2,19.8,0.0,300,234,41,25
2023-10-13 22:30:00,2023-10-13,22:30:00,70.3,cloudy,2,21.6,0.0,300,240,43,17
2023-10-13 23:00:00,2023-10-13,23:00:00,81.04,cloudy,2,23.5,0.0,205,161,28,16
2023-10-13 23:30:00,2023-10-13,23:30:00,82.72,cloudy,2,11.7,0.0,198,157,32,9
2023-10-14 00:00:00,2023-10-14,00:00:00,93.7,cloudy,2,22.0,0.0,106,85,15,6
2023-10-14 00:30:00,2023-10-14,00:30:00,96.99,cloudy,2,12.8,0.0,103,80,17,6
2023-10-14 01:00:00,2023-10-14,01:00:00,98.17,cloudy,2,22.9,0.0,86,69,13,4
2023-10-14 01:30:00,2023-10-14,01:30:00,98.67,cloudy,2,11.5,0.0,85,67,11,7
2023-10-14 02:00:00,2023-10-14,02:00:00,98.05,cloudy,2,20.7,0.0,72,58,9,5
2023-10-14 02:30:00,2023-10-14,02:30:00,97.87,cloudy,2,18.9,0.0,70,55,11,4
2023-10-14 03:00:00,2023-10-14,03:00:00,100.95,cloudy,2,11.2,0.0,71,55,10,6
2023-10-14 03:30:00,2023-10-14,03:30:00,99.12,cloudy,2,23.7,0.0,72,56,11,5
2023-10-14 04:00:00,2023-10-14,04:00:00,96.07,cloudy,2,20.8,0.0,86,69,11,6
2023-10-14 04:30:00,2023-10-14,04:30:00,98.86,cloudy,2,11.0,0.0,87,71,11,5
2023-10-14 05:00:00,2023-10-14,05:00:00,90.67,cloudy,2,20.2,0.0,138,108,19,11
2023-10-14 05:30:00,2023-10-14,05:30:00,88.91,cloudy,2,21.2,0.0,134,109,18,7
2023-10-14 06:00:00,2023-10-14,06:00:00,74.27,cloudy,2,12.0,0.0,268,219,36,13
2023-10-14 06:30:00,2023-10-14,06:30:00,73.63,cloudy,2,15.1,0.0,280,220,45,15
2023-10-14 07:00:00,2023-10-14,07:00:00,57.12,cloudy,2,24.1,0.0,500,400,81,19
2023-10-14 07:30:00,2023-10-14,07:30:00,54.57,cloudy,2,23.0,0.0,508,405,68,35
2023-10-14 08:00:00,2023-10-14,08:00:00,50.58,cloudy,2,17.7,0.0,606,477,94,35
2023-10-14 08:30:00,2023-10-14,08:30:00,44.82,cloudy,2,11.8,0.0,641,514,89,38
2023-10-14 09:00:00,2023-10-14,09:00:00,61.43,cloudy,2,22.6,0.0,437,345,58,34
2023-10-14 09:30:00,2023-10-14,09:30:00,60.59,cloudy,2,11.7,0.0,460,365,76,19
2023-10-14 10:00:00,2023-10-14,10:00:00,64.05,cloudy,2,17.8,0.0,380,307,58,15
2023-10-14 10:30:00,2023-10-14,10:30:00,63.79,cloudy,2,15.9,0.0,368,294,61,13
2023-10-14 11:00:00,2023-10-14,11:00:00,69.13,cloudy,2,24.6,0.0,343,272,51,20
2023-10-14 11:30:00,2023-10-14,11:30:00,66.56,cloudy,2,11.7,0.0,366,295,59,12
2023-10-14 12:00:00,2023-10-14,12:00:00,67.19,cloudy,2,13.4,0.0,333,268,56,9
2023-10-14 12:30:00,2023-10-14,12:30:00,70.0,cloudy,2,11.8,0.0,338,265,46,27
2023-10-14 13:00:00,2023-10-14,13:00:00,65.36,cloudy,2,11.0,0.0,342,267,49,26
2023-10-14 13:30:00,2023-10-14,13:30:00,66.93,cloudy,2,22.3,0.0,361,289,52,20
2023-10-14 14:00:00,2023-10-14,14:00:00,63.27,cloudy,2,17.5,0.0,384,311,55,18
2023-10-14 14:30:00,2023-10-14,14:30:00,61.23,cloudy,2,13.6,0.0,379,301,63,15
2023-10-14 15:00:00,2023-10-14,15:00:00,63.31,cloudy,2,18.8,0.0,428,345,61,22
2023-10-14 15:30:00,2023-10-14,15:30:00,61.09,cloudy,2,11.6,0.0,424,346,70,8
2023-10-14 16:00:00,2023-10-14,16:00:00,56.96,cloudy,2,16.0,0.0,549,440,92,17
2023-10-14 16:30:00,2023-10-14,16:30:00,50.73,cloudy,2,20.9,0.0,580,460,83,37
2023-10-14 17:00:00,2023-10-14,17:00:00,45.6,cloudy,2,20.5,0.0,708,556,106,46
2023-10-14 17:30:00,2023-10-14,17:30:00,48.63,cloudy,2,16.8,0.0,680,540,92,48
2023-10-14 18:00:00,2023-10-14,18:00:00,50.83,cloudy,2,19.7,0.0,574,450,96,28
2023-10-14 18:30:00,2023-10-14,18:30:00,54.81,cloudy,2,11.9,0.0,578,457,83,38
2023-10-14 19:00:00,2023-10-14,19:00:00,57.29,cloudy,2,15.9,0.0,461,361,65,35
2023-10-14 19:30:00,2023-10-14,19:30:00,59.72,cloudy,2,21.4,0.0,441,344,73,24
2023-10-14 20:00:00,2023-10-14,20:00:00,66.86,cloudy,2,23.9,0.0,357,282,51,24
2023-10-14 20:30:00,2023-10-14,20:30:00,67.64,cloudy,2,11.1,0.0,343,270,54,19
2023-10-14 21:00:00,2023-10-14,21:00:00,75.52,cloudy,2,18.4,0.0,268,214,41,13
2023-10-14 21:30:00,2023-10-14,21:30:00,69.88,cloudy,2,11.9,0.0,280,218,36,26
2023-10-14 22:00:00,2023-10-14,22:00:00,79.33,cloudy,2,17.3,0.0,214,171,31,12
2023-10-14 22:30:00,2023-10-14,22:30:00,75.75,cloudy,2,10.1,0.0,218,175,36,7
2023-10-14 23:00:00,2023-10-14,23:00:00,90.14,cloudy,2,18.6,0.0,146,115,23,8
2023-10-14 23:30:00,2023-10-14,23:30:00,89.38,cloudy,2,15.4,0.0,146,116,22,8
2023-10-15 00:00:00,2023-10-15,00:00:00,94.46,cloudy,2,24.2,0.0,107,86,15,6
2023-10-15 00:30:00,2023-10-15,00:30:00,94.56,cloudy,2,11.6,0.0,109,85,18,6
2023-10-15 01:00:00,2023-10-15,01:00:00,98.08,cloudy,2,21.9,0.0,90,71,12,7
2023-10-15 01:30:00,2023-10-15,01:30:00,95.53,cloudy,2,16.9,0.0,88,70,14,4
2023-10-15 02:00:00,2023-10-15,02:00:00,99.97,cloudy,2,17.1,0.0,69,54,11,4
2023-10-15 02:30:00,2023-10-15,02:30:00,104.46,cloudy,2,12.1,0.0,71,56,11,4
2023-10-15 03:00:00,2023-10-15,03:00:00,100.03,cloudy,2,24.9,0.0,68,55,10,3
2023-10-15 03:30:00,2023-10-15,03:30:00,96.94,cloudy,2,10.2,0.0,71,57,10,4
2023-10-15 04:00:00,2023-10-15,04:00:00,94.65,cloudy,2,17.2,0.0,88,70,12,6
2023-10-15 04:30:00,2023-10-15,04:30:00,96.94,cloudy,2,11.8,0.0,84,68,12,4
2023-10-15 05:00:00,2023-10-15,05:00:00,88.68,cloudy,2,11.7,0.0,138,112,21,5
2023-10-15 05:30:00,2023-10-15,05:30:00,87.5,cloudy,2,13.1,0.0,136,107,22,7
2023-10-15 06:00:00,2023-10-15,06:00:00,71.19,cloudy,2,22.9,0.0,281,223,41,17
2023-10-15 06:30:00,2023-10-15,06:30:00,70.91,cloudy,2,11.5,0.0,280,225,45,10
2023-10-15 07:00:00,2023-10-15,07:00:00,61.2,cloudy,2,17.9,0.0,515,421,83,11
2023-10-15 07:30:00,2023-10-15,07:30:00,57.08,cloudy,2,13.9,0.0,523,418,77,28
2023-10-15 08:00:00,2023-10-15,08:00:00,47.69,cloudy,2,13.5,0.0,610,486,102,22
2023-10-15 08:30:00,2023-10-15,08:30:00,50.03,cloudy,2,11.9,0.0,629,491,101,37
2023-10-15 09:00:00,2023-10-15,09:00:00,55.57,cloudy,2,13.2,0.0,464,374,61,29
2023-10-15 09:30:00,2023-10-15,09:30:00,57.92,cloudy,2,15.6,0.0,466,367,76,23
2023-10-15 10:00:00,2023-10-15,10:00:00,63.64,cloudy,2,19.6,0.0,370,293,50,27
2023-10-15 10:30:00,2023-10-15,10:30:00,62.84,cloudy,2,11.9,0.0,380,296,62,22
2023-10-15 11:00:00,2023-10-15,11:00:00,68.62,cloudy,2,20.4,0.0,356,283,56,17
2023-10-15 11:30:00,2023-10-15,11:30:00,67.15,cloudy,2,17.1,0.0,349,279,49,21
2023-10-15 12:00:00,2023-10-15,12:00:00,68.6,cloudy,2,24.2,0.0,348,278,50,20
2023-10-15 12:30:00,2023-10-15,12:30:00,66.71,cloudy,2,19.1,0.0,359,293,47,19
2023-10-15 13:00:00,2023-10-15,13:00:00,64.18,cloudy,2,18.5,0.0,367,289,52,26
2023-10-15 13:30:00,2023-10-15,13:30:00,67.28,cloudy,2,13.6,0.0,344,280,48,16
2023-10-15 14:00:00,2023-10-15,14:00:00,62.31,cloudy,2,22.8,0.0,372,291,61,20
2023-10-15 14:30:00,2023-10-15,14:30:00,63.62,cloudy,2,22.7,0.0,372,298,49,25
2023-10-15 15:00:00,2023-10-15,15:00:00,62.96,cloudy,2,18.1,0.0,425,336,58,31
2023-10-15 15:30:00,2023-10-15,15:30:00,64.39,cloudy,2,11.3,0.0,431,346,63,22
2023-10-15 16:00:00,2023-10-15,16:00:00,55.18,cloudy,2,15.9,0.0,534,420,83,31
2023-10-15 16:30:00,2023-10-15,16:30:00,48.94,cloudy,2,13.1,0.0,587,477,98,12
2023-10-15 17:00:00,2023-10-15,17:00:00,49.08,cloudy,2,23.2,0.0,673,526,102,45
2023-10-15 17:30:00,2023-10-15,17:30:00,48.6,cloudy,2,11.1,0.0,682,537,112,33
2023-10-15 18:00:00,2023-10-15,18:00:00,48.24,cloudy,2,21.6,0.0,614,488,95,31
2023-10-15 18:30:00,2023-10-15,18:30:00,51.14,cloudy,2,23.2,0.0,611,493,102,16
2023-10-15 19:00:00,2023-10-15,19:00:00,60.33,cloudy,2,24.5,0.0,436,350,59,27
2023-10-15 19:30:00,2023-10-15,19:30:00,58.2,cloudy,2,22.5,0.0,441,352,61,28
2023-10-15 20:00:00,2023-10-15,20:00:00,64.58,cloudy,2,20.8,0.0,361,295,55,11
2023-10-15 20:30:00,2023-10-15,20:30:00,70.67,cloudy,2,24.5,0.0,359,290,57,12
2023-10-15 21:00:00,2023-10-15,21:00:00,71.06,cloudy,2,11.9,0.0,287,228,43,16
2023-10-15 21:30:00,2023-10-15,21:30:00,72.29,cloudy,2,19.0,0.0,283,222,43,18
2023-10-15 22:00:00,2023-10-15,22:00:00,84.9,cloudy,2,18.3,0.0,200,160,28,12
2023-10-15 22:30:00,2023-10-15,22:30:00,82.78,cloudy,2,14.9,0.0,200,157,33,10
2023-10-15 23:00:00,2023-10-15,23:00:00,87.35,cloudy,2,20.7,0.0,140,109,23,8
2023-10-15 23:30:00,2023-10-15,23:30:00,93.71,cloudy,2,11.0,0.0,140,113,22,5
2023-10-16 00:00:00,2023-10-16,00:00:00,86.29,cloudy,2,19.2,0.0,149,116,19,14
2023-10-16 00:30:00,2023-10-16,00:30:00,89.1,cloudy,2,21.2,0.0,144,117,22,5
2023-10-16 01:00:00,2023-10-16,01:00:00,91.08,cloudy,2,21.4,0.0,130,104,18,8
2023-10-16 01:30:00,2023-10-16,01:30:00,92.55,cloudy,2,13.2,0.0,129,103,18,8
2023-10-16 02:00:00,2023-10-16,02:00:00,90.12,cloudy,2,24.0,0.0,104,82,14,8
2023-10-16 02:30:00,2023-10-16,02:30:00,94.86,cloudy,2,19.9,0.0,101,79,15,7
2023-10-16 03:00:00,2023-10-16,03:00:00,96.47,cloudy,2,21.2,0.0,97,77,15,5
2023-10-16 03:30:00,2023-10-16,03:30:00,94.11,cloudy,2,13.9,0.0,101,80,14,7
2023-10-16 04:00:00,2023-10-16,04:00:00,90.41,cloudy,2,21.3,0.0,131,102,20,9
2023-10-16 04:30:00,2023-10-16,04:30:00,93.2,cloudy,2,18.6,0.0,123,96,18,9
2023-10-16 05:00:00,2023-10-16,05:00:00,80.77,cloudy,2,18.4,0.0,196,156,30,10
2023-10-16 05:30:00,2023-10-16,05:30:00,79.25,cloudy,2,11.1,0.0,196,159,27,10
2023-10-16 06:00:00,2023-10-16,06:00:00,62.15,cloudy,2,12.9,0.0,400,322,60,18
2023-10-16 06:30:00,2023-10-16,06:30:00,63.99,cloudy,2,22.1,0.0,418,331,70,17
2023-10-16 07:00:00,2023-10-16,07:00:00,46.64,cloudy,2,14.1,0.0,750,602,115,33
2023-10-16 07:30:00,2023-10-16,07:30:00,44.53,cloudy,2,15.7,0.0,780,632,110,38
2023-10-16 08:00:00,2023-10-16,08:00:00,40.53,cloudy,2,21.0,0.0,915,739,138,38
2023-10-16 08:30:00,2023-10-16,08:30:00,41.42,cloudy,2,20.2,0.0,862,696,140,26
2023-10-16 09:00:00,2023-10-16,09:00:00,48.76,cloudy,2,17.5,0.0,665,524,92,49
2023-10-16 09:30:00,2023-10-16,09:30:00,48.24,cloudy,2,11.5,0.0,649,530,90,29
2023-10-16 10:00:00,2023-10-16,10:00:00,48.59,cloudy,2,20.1,0.0,571,467,88,16
2023-10-16 10:30:00,2023-10-16,10:30:00,56.39,cloudy,2,19.5,0.0,558,451,88,19
2023-10-16 11:00:00,2023-10-16,11:00:00,56.28,cloudy,2,24.0,0.0,501,392,74,35
2023-10-16 11:30:00,2023-10-16,11:30:00,62.15,cloudy,2,14.8,0.0,513,414,79,20
2023-10-16 12:00:00,2023-10-16,12:00:00,54.15,cloudy,2,23.5,0.0,508,414,84,10
2023-10-16 12:30:00,2023-10-16,12:30:00,52.47,cloudy,2,24.2,0.0,522,410,75,37
2023-10-16 13:00:00,2023-10-16,13:00:00,56.43,cloudy,2,14.8,0.0,522,410,70,42
2023-10-16 13:30:00,2023-10-16,13:30:00,55.68,cloudy,2,19.5,0.0,492,403,81,8
2023-10-16 14:00:00,2023-10-16,14:00:00,52.91,cloudy,2,20.9,0.0,554,452,80,22
2023-10-16 14:30:00,2023-10-16,14:30:00,56.76,cloudy,2,14.1,0.0,568,449,95,24
2023-10-16 15:00:00,2023-10-16,15:00:00,49.43,cloudy,2,20.8,0.0,618,504,96,18
2023-10-16 15:30:00,2023-10-16,15:30:00,51.8,cloudy,2,16.7,0.0,597,488,83,26
2023-10-16 16:00:00,2023-10-16,16:00:00,45.22,cloudy,2,15.1,0.0,821,644,137,40
2023-10-16 16:30:00,2023-10-16,16:30:00,40.08,cloudy,2,14.9,0.0,829,654,128,47
2023-10-16 17:00:00,2023-10-16,17:00:00,36.88,cloudy,2,24.9,0.0,1035,839,140,56
2023-10-16 17:30:00,2023-10-16,17:30:00,40.03,cloudy,2,13.3,0.0,952,766,131,55
2023-10-16 18:00:00,2023-10-16,18:00:00,39.72,cloudy,2,13.1,0.0,882,704,144,34
2023-10-16 18:30:00,2023-10-16,18:30:00,44.49,cloudy,2,11.8,0.0,825,658,128,39
2023-10-16 19:00:00,2023-10-16,19:00:00,53.06,cloudy,2,24.3,0.0,622,505,86,31
2023-10-16 19:30:00,2023-10-16,19:30:00,50.74,cloudy,2,17.7,0.0,652,530,92,30
2023-10-16 20:00:00,2023-10-16,20:00:00,56.26,cloudy,2,12.6,0.0,477,387,74,16
2023-10-16 20:30:00,2023-10-16,20:30:00,56.18,cloudy,2,15.8,0.0,487,384,63,40
2023-10-16 21:00:00,2023-10-16,21:00:00,65.74,cloudy,2,21.9,0.0,393,308,55,30
2023-10-16 21:30:00,2023-10-16,21:30:00,66.18,cloudy,2,20.9,0.0,383,308,51,24
2023-10-16 22:00:00,2023-10-16,22:00:00,70.15,cloudy,2,11.6,0.0,293,239,45,9
2023-10-16 22:30:00,2023-10-16,22:30:00,70.14,cloudy,2,13.1,0.0,305,238,49,18
2023-10-16 23:00:00,2023-10-16,23:00:00,80.26,cloudy,2,11.7,0.0,208,169,33,6
2023-10-16 23:30:00,2023-10-16,23:30:00,78.48,cloudy,2,12.8,0.0,206,167,33,6
2023-10-17 00:00:00,2023-10-17,00:00:00,89.85,cloudy,2,12.8,0.0,146,114,23,9
2023-10-17 00:30:00,2023-10-17,00:30:00,87.81,cloudy,2,24.4,0.0,154,123,22,9
2023-10-17 01:00:00,2023-10-17,01:00:00,91.33,cloudy,2,11.9,0.0,127,99,18,10
2023-10-17 01:30:00,2023-10-17,01:30:00,90.21,cloudy,2,20.5,0.0,130,105,20,5
2023-10-17 02:00:00,2023-10-17,02:00:00,94.6,cloudy,2,23.1,0.0,96,75,12,9
2023-10-17 02:30:00,2023-10-17,02:30:00,95.52,cloudy,2,23.5,0.0,104,84,17,3
2023-10-17 03:00:00,2023-10-17,03:00:00,94.51,cloudy,2,15.7,0.0,98,79,14,5
2023-10-17 03:30:00,2023-10-17,03:30:00,99.72,clear,1,11.0,0.0,95,76,12,7
2023-10-17 04:00:00,2023-10-17,04:00:00,98.49,clear,1,20.1,0.0,126,100,21,5
2023-10-17 04:30:00,2023-10-17,04:30:00,94.0,clear,1,15.3,0.0,124,99,17,8
2023-10-17 05:00:00,2023-10-17,05:00:00,83.81,clear,1,14.3,0.0,198,158,33,7
2023-10-17 05:30:00,2023-10-17,05:30:00,87.44,clear,1,13.9,0.0,195,157,31,7
2023-10-17 06:00:00,2023-10-17,06:00:00,62.28,clear,1,15.5,0.0,416,337,56,23
2023-10-17 06:30:00,2023-10-17,06:30:00,66.25,clear,1,23.8,0.0,381,300,61,20
2023-10-17 07:00:00,2023-10-17,07:00:00,46.44,clear,1,13.5,0.0,779,609,116,54
2023-10-17 07:30:00,2023-10-17,07:30:00,46.83,clear,1,20.5,0.0,758,596,104,58
2023-10-17 08:00:00,2023-10-17,08:00:00,43.67,clear,1,18.7,0.0,890,717,117,56
2023-10-17 08:30:00,2023-10-17,08:30:00,43.38,clear,1,22.0,0.0,910,742,154,14
2023-10-17 09:00:00,2023-10-17,09:00:00,52.11,clear,1,17.3,0.0,663,541,87,35
2023-10-17 09:30:00,2023-10-17,09:30:00,51.25,clear,1,20.9,0.0,667,523,100,44
2023-10-17 10:00:00,2023-10-17,10:00:00,55.88,clear,1,19.7,0.0,533,433,90,10
2023-10-17 10:30:00,2023-10-17,10:30:00,60.13,clear,1,22.8,0.0,528,420,71,37
2023-10-17 11:00:00,2023-10-17,11:00:00,62.87,clear,1,19.1,0.0,504,395,68,41
2023-10-17 11:30:00,2023-10-17,11:30:00,60.22,clear,1,13.4,0.0,502,395,83,24
2023-10-17 12:00:00,2023-10-17,12:00:00,57.59,clear,1,24.2,0.0,490,388,70,32
2023-10-17 12:30:00,2023-10-17,12:30:00,58.17,clear,1,21.6,0.0,502,392,79,31
2023-10-17 13:00:00,2023-10-17,13:00:00,61.74,clear,1,11.3,0.0,499,400,71,28
2023-10-17 13:30:00,2023-10-17,13:30:00,57.4,clear,1,20.0,0.0,502,392,65,45
2023-10-17 14:00:00,2023-10-17,14:00:00,57.57,clear,1,18.4,0.0,546,429,80,37
2023-10-17 14:30:00,2023-10-17,14:30:00,57.19,clear,1,19.6,0.0,530,423,71,36
2023-10-17 15:00:00,2023-10-17,15:00:00,51.61,clear,1,10.2,0.0,617,493,100,24
2023-10-17 15:30:00,2023-10-17,15:30:00,52.89,clear,1,22.3,0.0,575,464,93,18
2023-10-17 16:00:00,2023-10-17,16:00:00,48.99,clear,1,23.8,0.0,766,625,113,28
2023-10-17 16:30:00,2023-10-17,16:30:00,45.55,clear,1,15.8,0.0,815,663,131,21
2023-10-17 17:00:00,2023-10-17,17:00:00,41.19,clear,1,10.6,0.0,1047,821,158,68
2023-10-17 17:30:00,2023-10-17,17:30:00,40.74,clear,1,12.2,0.0,1029,815,167,47
2023-10-17 18:00:00,2023-10-17,18:00:00,47.58,clear,1,24.2,0.0,844,685,121,38
2023-10-17 18:30:00,2023-10-17,18:30:00,43.36,clear,1,22.7,0.0,834,652,110,72
